,Date,itx,Close,PositionCost,PositionType,AssetsFund,AssetsIncrease,IdleFund,TotalFund,TotalInterest
44,2012-03-13,45.0,4.473546504974365,-1.0,0,0.0,-0.0,1.0,1.0,0.0
45,2012-03-14,46.0,4.42158317565918,-1.0,0,0.0,-0.0,1.0,1.0,0.0
46,2012-03-15,47.0,4.3412766456604,-1.0,0,0.0,-0.0,1.0,1.0,0.0
47,2012-03-16,48.0,4.369619846343994,4.369619846343994,-1,1.0,-0.0,0.0,1.0,0.0
48,2012-03-19,49.0,4.383791446685791,4.369619846343994,-1,0.9967567887275929,-0.0032432112724071578,0.0,0.9967567887275929,-0.0032432112724071205
49,2012-03-20,50.0,4.30820894241333,4.369619846343994,-1,1.0140540610144944,0.014054061014494383,0.0,1.0140540610144944,0.014054061014494357
50,2012-03-21,51.0,4.289313316345215,4.369619846343994,-1,1.0183783790862198,0.018378379086219768,0.0,1.0183783790862198,0.018378379086219754
51,2012-03-22,52.0,4.30820894241333,4.369619846343994,-1,1.0140540610144944,0.014054061014494383,0.0,1.0140540610144944,0.014054061014494357
52,2012-03-23,53.0,4.279865741729736,4.369619846343994,-1,1.0205404835593086,0.0205404835593087,0.0,1.0205404835593086,0.020540483559308598
53,2012-03-26,54.0,4.312932968139648,4.369619846343994,-1,1.0129729542151762,0.012972954215176155,0.0,1.0129729542151762,0.012972954215176191
54,2012-03-27,55.0,4.30820894241333,4.369619846343994,-1,1.0140540610144944,0.014054061014494383,0.0,1.0140540610144944,0.014054061014494357
55,2012-03-28,56.0,4.2373504638671875,4.369619846343994,-1,1.0302702265020778,0.030270226502077696,0.0,1.0302702265020778,0.03027022650207778
56,2012-03-29,57.0,4.19011116027832,4.369619846343994,-1,1.041081076244165,0.04108107624416492,0.0,1.041081076244165,0.041081076244164905
57,2012-03-30,58.0,4.218454837799072,4.369619846343994,-1,1.0345945445738032,0.03459454457380308,0.0,1.0345945445738032,0.034594544573803176
58,2012-04-05,59.0,4.218454837799072,4.369619846343994,-1,1.0345945445738032,0.03459454457380308,0.0,1.0345945445738032,0.034594544573803176
59,2012-04-06,60.0,4.223178863525391,4.369619846343994,-1,1.0335134377744848,0.03351343777448485,0.0,1.0335134377744848,0.03351343777448479
60,2012-04-09,61.0,4.175939559936523,4.369619846343994,-1,1.0443242875165721,0.04432428751657208,0.0,1.0443242875165721,0.044324287516572136
61,2012-04-10,62.0,4.213731288909912,4.369619846343994,-1,1.0356755422475739,0.035675542247573785,0.0,1.0356755422475739,0.035675542247573855
62,2012-04-11,63.0,4.199559211730957,4.369619846343994,-1,1.0389188626455286,0.03891886264552847,0.0,1.0389188626455286,0.038918862645528574
63,2012-04-12,64.0,4.30820894241333,4.369619846343994,-1,1.0140540610144944,0.014054061014494383,0.0,1.0140540610144944,0.014054061014494357
64,2012-04-13,65.0,4.317656993865967,4.369619846343994,-1,1.011891847415858,0.011891847415857928,0.0,1.011891847415858,0.011891847415858026
65,2012-04-16,66.0,4.279865741729736,4.369619846343994,-1,1.0205404835593086,0.0205404835593087,0.0,1.0205404835593086,0.020540483559308598
66,2012-04-17,67.0,4.218454837799072,4.369619846343994,-1,1.0345945445738032,0.03459454457380308,0.0,1.0345945445738032,0.034594544573803176
67,2012-04-18,68.0,4.30820894241333,4.369619846343994,-1,1.0140540610144944,0.014054061014494383,0.0,1.0140540610144944,0.014054061014494357
68,2012-04-19,69.0,4.30820894241333,4.369619846343994,-1,1.0140540610144944,0.014054061014494383,0.0,1.0140540610144944,0.014054061014494357
69,2012-04-20,70.0,4.397964000701904,4.369619846343994,-1,0.9935133592040907,-0.006486640795909364,0.0,0.9935133592040907,-0.006486640795909326
70,2012-04-23,71.0,4.364895820617676,4.364895820617676,1,1.0010811067993182,0.0,0.0,1.0010811067993182,0.0010811067993181656
71,2012-04-24,72.0,4.431030750274658,4.364895820617676,1,1.0162490354968094,0.015151548255651993,0.0,1.0162490354968094,0.01624903549680945
72,2012-04-25,73.0,4.416859149932861,4.364895820617676,1,1.0129988041194027,0.011904826930744987,0.0,1.0129988041194027,0.012998804119402685
73,2012-04-26,74.0,4.42630672454834,4.364895820617676,1,1.0151655885837554,0.014069271399465798,0.0,1.0151655885837554,0.015165588583755385
74,2012-04-27,75.0,4.445202350616455,4.364895820617676,1,1.0194992668742162,0.018398269580559,0.0,1.0194992668742162,0.019499266874216215
75,2012-05-02,76.0,4.516061782836914,4.364895820617676,1,1.0357507518465174,0.03463220393604877,0.0,1.0357507518465174,0.03575075184651744
76,2012-05-03,77.0,4.468822479248047,4.364895820617676,1,1.0249165014394872,0.023809653861489973,0.0,1.0249165014394872,0.024916501439487204
77,2012-05-04,78.0,4.482994079589844,4.364895820617676,1,1.0281667328168942,0.027056375186396982,0.0,1.0281667328168942,0.02816673281689419
78,2012-05-07,79.0,4.449926853179932,4.364895820617676,1,1.0205828231490262,0.019480655680396773,0.0,1.0205828231490262,0.020582823149026153
79,2012-05-08,80.0,4.42158317565918,4.364895820617676,1,1.0140822510324567,0.012987103786931182,0.0,1.0140822510324567,0.01408225103245675
80,2012-05-09,81.0,4.346000671386719,4.364895820617676,1,0.9967475378706128,-0.004328888937441623,0.0,0.9967475378706128,-0.0032524621293872347
81,2012-05-10,82.0,4.327104568481445,4.364895820617676,1,0.9924137502183961,-0.008657996362186402,0.0,0.9924137502183961,-0.007586249781603938
82,2012-05-11,83.0,4.327104568481445,4.364895820617676,1,0.9924137502183961,-0.008657996362186402,0.0,0.9924137502183961,-0.007586249781603938
83,2012-05-14,84.0,4.289313316345215,4.364895820617676,1,0.9837463936374741,-0.017315992724372804,0.0,0.9837463936374741,-0.01625360636252593
84,2012-05-15,85.0,4.2704176902771,4.364895820617676,1,0.9794127153470131,-0.021644990905466007,0.0,0.9794127153470131,-0.02058728465298687
85,2012-05-16,86.0,4.2090067863464355,4.2090067863464355,-1,0.9653282335625759,-0.0,0.0,0.9653282335625759,-0.03467176643742409
86,2012-05-17,87.0,4.2373504638671875,4.2090067863464355,-1,0.9588276614460066,-0.00673405365196744,0.0,0.9588276614460066,-0.04117233855399338
87,2012-05-18,88.0,4.185387134552002,4.2090067863464355,-1,0.970745358766091,0.005611692495021201,0.0,0.970745358766091,-0.029254641233908973
88,2012-05-21,89.0,4.19011116027832,4.2090067863464355,-1,0.969661911853037,0.0044893313380749604,0.0,0.969661911853037,-0.030338088146963038
89,2012-05-22,90.0,4.232626438140869,4.2090067863464355,-1,0.9599111083590607,-0.005611692495021201,0.0,0.9599111083590607,-0.04008889164093932
90,2012-05-23,91.0,4.199559211730957,4.2090067863464355,-1,0.9674950180269287,0.002244609024182482,0.0,0.9674950180269287,-0.03250498197307128
91,2012-05-24,92.0,4.180663585662842,4.2090067863464355,-1,0.9718286963173897,0.006733940362257443,0.0,0.9718286963173897,-0.028171303682610338
92,2012-05-25,93.0,4.15231990814209,4.2090067863464355,-1,0.978329268433959,0.013467994014224882,0.0,0.978329268433959,-0.021670731566041046
93,2012-05-28,94.0,4.19011116027832,4.2090067863464355,-1,0.969661911853037,0.0044893313380749604,0.0,0.969661911853037,-0.030338088146963038
94,2012-05-29,95.0,4.227902412414551,4.2090067863464355,-1,0.9609945552721149,-0.0044893313380749604,0.0,0.9609945552721149,-0.03900544472788514
95,2012-05-30,96.0,4.166491508483887,4.2090067863464355,-1,0.9750790370565521,0.010101023833096162,0.0,0.9750790370565521,-0.024920962943447922
96,2012-05-31,97.0,4.142872333526611,4.2090067863464355,-1,0.9804960528983117,0.015712603038407363,0.0,0.9804960528983117,-0.019503947101688346
97,2012-06-01,98.0,4.1475958824157715,4.2090067863464355,-1,0.979412715347013,0.014590355171171122,0.0,0.979412715347013,-0.02058728465298698
98,2012-06-04,99.0,4.057841777801514,4.2090067863464355,-1,0.9999976598862641,0.035914650704599684,0.0,0.9999976598862641,-2.340113735899152e-06
99,2012-06-05,100.0,4.043670177459717,4.2090067863464355,-1,1.003247891263671,0.03928162088572841,0.0,1.003247891263671,0.0032478912636710877
100,2012-06-06,101.0,4.0720133781433105,4.2090067863464355,-1,0.9967474285088572,0.03254768052347096,0.0,0.9967474285088572,-0.003252571491142775
101,2012-06-07,102.0,4.043670177459717,4.2090067863464355,-1,1.003247891263671,0.03928162088572841,0.0,1.003247891263671,0.0032478912636710877
102,2012-06-08,103.0,3.939743995666504,4.2090067863464355,-1,1.0270831765420843,0.06397299988999569,0.0,1.0270831765420843,0.027083176542084253
103,2012-06-11,104.0,3.939743995666504,4.2090067863464355,-1,1.0270831765420843,0.06397299988999569,0.0,1.0270831765420843,0.027083176542084253
104,2012-06-12,105.0,3.9161243438720703,4.2090067863464355,-1,1.0325003017455996,0.0695846923850169,0.0,1.0325003017455996,0.03250030174559959
105,2012-06-14,106.0,3.906676769256592,4.2090067863464355,-1,1.034667086209952,0.07182930140919937,0.0,1.034667086209952,0.03466708620995207
106,2012-06-15,107.0,4.001154899597168,4.2090067863464355,-1,1.012998694757647,0.04938264471882457,0.0,1.012998694757647,0.012998694757647034
107,2012-06-18,108.0,3.9964308738708496,4.2090067863464355,-1,1.0140821416707013,0.05050500587577081,0.0,1.0140821416707013,0.01408214167070132
108,2012-06-19,109.0,4.0106024742126465,4.2090067863464355,-1,1.0108319102932943,0.04713803569464209,0.0,1.0108319102932943,0.010831910293294333
109,2012-06-20,110.0,4.015326499938965,4.2090067863464355,-1,1.0097484633802403,0.046015674537695846,0.0,1.0097484633802403,0.009748463380240269
110,2012-06-21,111.0,3.986982822418213,4.2090067863464355,-1,1.0162490354968097,0.05274972818966329,0.0,1.0162490354968097,0.016249035496809672
111,2012-06-25,112.0,3.9444680213928223,4.2090067863464355,-1,1.0259997296290302,0.06285063873304945,0.0,1.0259997296290302,0.025999729629030188
112,2012-06-26,113.0,3.9493682384490967,4.2090067863464355,-1,1.0248758735472698,0.0616864170282591,0.0,1.0248758735472698,0.024875873547269833
113,2012-06-27,114.0,3.9444680213928223,4.2090067863464355,-1,1.0259997296290302,0.06285063873304945,0.0,1.0259997296290302,0.025999729629030188
114,2012-06-28,115.0,3.924868106842041,4.2090067863464355,-1,1.030494935232561,0.06750729897279087,0.0,1.030494935232561,0.03049493523256097
115,2012-06-29,116.0,3.9836676120758057,4.2090067863464355,-1,1.0170093731028467,0.053537374898421614,0.0,1.0170093731028467,0.01700937310284667
116,2012-07-02,117.0,3.9640679359436035,4.2090067863464355,-1,1.0215045240254996,0.058193978493308034,0.0,1.0215045240254996,0.021504524025499627
117,2012-07-03,118.0,3.9640679359436035,4.2090067863464355,-1,1.0215045240254996,0.058193978493308034,0.0,1.0215045240254996,0.021504524025499627
118,2012-07-04,119.0,3.9787676334381104,4.2090067863464355,-1,1.0181331745037294,0.05470153995835697,0.0,1.0181331745037294,0.01813317450372942
119,2012-07-05,120.0,3.954267740249634,4.2090067863464355,-1,1.0237521815081427,0.06052236525803374,0.0,1.0237521815081427,0.023752181508142733
120,2012-07-06,121.0,3.9052681922912598,4.2090067863464355,-1,1.0349901408360915,0.07216395921253228,0.0,1.0349901408360915,0.03499014083609153
121,2012-07-09,122.0,3.7582693099975586,4.2090067863464355,-1,1.068704073500816,0.10708879772088294,0.0,1.068704073500816,0.06870407350081598
122,2012-07-10,123.0,3.7729692459106445,4.2090067863464355,-1,1.065332669298168,0.10359630254107687,0.0,1.065332669298168,0.06533266929816794
123,2012-07-11,124.0,3.77786922454834,4.2090067863464355,-1,1.0642088678972852,0.10243213748114151,0.0,1.0642088678972852,0.0642088678972852
124,2012-07-12,125.0,3.7582693099975586,4.2090067863464355,-1,1.068704073500816,0.10708879772088294,0.0,1.068704073500816,0.06870407350081598
125,2012-07-13,126.0,3.7876691818237305,4.2090067863464355,-1,1.06196126509552,0.10010380736127081,0.0,1.06196126509552,0.06196126509551991
126,2012-07-16,127.0,3.7386696338653564,4.2090067863464355,-1,1.0731992244234687,0.11174540131576935,0.0,1.0731992244234687,0.07319922442346871
127,2012-07-17,128.0,3.7680695056915283,4.2090067863464355,-1,1.0664564160181726,0.10476041095615722,0.0,1.0664564160181726,0.06645641601817265
128,2012-07-18,129.0,3.7582693099975586,4.2090067863464355,-1,1.068704073500816,0.10708879772088294,0.0,1.068704073500816,0.06870407350081598
129,2012-07-19,130.0,3.7680695056915283,4.2090067863464355,-1,1.0664564160181726,0.10476041095615722,0.0,1.0664564160181726,0.06645641601817265
130,2012-07-20,131.0,3.728869676589966,4.2090067863464355,-1,1.075446827225234,0.11407373143564006,0.0,1.075446827225234,0.07544682722523399
131,2012-07-23,132.0,3.65047025680542,4.2090067863464355,-1,1.0934275949584789,0.13270031574975075,0.0,1.0934275949584789,0.09342759495847885
132,2012-07-24,133.0,3.6553702354431152,4.2090067863464355,-1,1.092303793557596,0.1315361506898154,0.0,1.092303793557596,0.0923037935575961
133,2012-07-25,134.0,3.6308705806732178,4.2090067863464355,-1,1.0979227458811316,0.13735691934463715,0.0,1.0979227458811316,0.09792274588113159
134,2012-07-26,135.0,3.6259706020355225,4.2090067863464355,-1,1.0990465472820143,0.1385210844045725,0.0,1.0990465472820143,0.09904654728201434
135,2012-07-27,136.0,3.670069932937622,4.2090067863464355,-1,1.0889324440358261,0.12804371215486432,0.0,1.0889324440358261,0.08893244403582612
136,2012-07-30,137.0,3.7043697834014893,4.2090067863464355,-1,1.0810658342296473,0.11989455673531683,0.0,1.0810658342296473,0.0810658342296473
137,2012-07-31,138.0,3.7533693313598633,4.2090067863464355,-1,1.0698278749016985,0.10825296278081828,0.0,1.0698278749016985,0.0698278749016985
138,2012-08-01,139.0,3.748469591140747,4.2090067863464355,-1,1.0709516216217032,0.10941707119589864,0.0,1.0709516216217032,0.07095162162170321
139,2012-08-02,140.0,3.797469139099121,4.2090067863464355,-1,1.0597136622937546,0.0977754772414001,0.0,1.0597136622937546,0.05971366229375463
140,2012-08-03,141.0,3.7925689220428467,4.2090067863464355,-1,1.060837518375515,0.09893969894619045,0.0,1.060837518375515,0.06083751837551499
141,2012-08-06,142.0,3.782769203186035,4.2090067863464355,-1,1.0630850664964027,0.10126797242120615,0.0,1.0630850664964027,0.06308506649640266
142,2012-08-07,143.0,3.7680695056915283,4.2090067863464355,-1,1.0664564160181726,0.10476041095615722,0.0,1.0664564160181726,0.06645641601817265
143,2012-08-08,144.0,3.7876691818237305,4.2090067863464355,-1,1.06196126509552,0.10010380736127081,0.0,1.06196126509552,0.06196126509551991
144,2012-08-09,145.0,3.797469139099121,3.797469139099121,1,1.0597136622937546,0.0,0.0,1.0597136622937546,0.05971366229375463
145,2012-08-10,146.0,3.8219690322875977,3.797469139099121,1,1.0665505503856814,0.006451637206534009,0.0,1.0665505503856814,0.06655055038568136
146,2012-08-13,147.0,3.797469139099121,3.797469139099121,1,1.0597136622937546,0.0,0.0,1.0597136622937546,0.05971366229375463
147,2012-08-14,148.0,3.8219690322875977,3.797469139099121,1,1.0665505503856814,0.006451637206534009,0.0,1.0665505503856814,0.06655055038568136
148,2012-08-15,149.0,3.71416974067688,3.797469139099121,1,1.0364683093137852,-0.021935503718669442,0.0,1.0364683093137852,0.0364683093137852
149,2012-08-16,150.0,3.6896700859069824,3.797469139099121,1,1.02963148775444,-0.02838707814165726,0.0,1.02963148775444,0.02963148775443991
150,2012-08-17,151.0,3.699470043182373,3.797469139099121,1,1.0323662429912106,-0.025806423259043657,0.0,1.0323662429912106,0.0323662429912106
151,2012-08-20,152.0,3.684770107269287,3.684770107269287,-1,1.0282641101360546,-0.0,0.0,1.0282641101360546,0.028264110136054565
152,2012-08-21,153.0,3.679870128631592,3.684770107269287,-1,1.02963148775444,0.0013297922244941878,0.0,1.02963148775444,0.02963148775443991
153,2012-08-22,154.0,3.684770107269287,3.684770107269287,-1,1.0282641101360546,-0.0,0.0,1.0282641101360546,0.028264110136054565
154,2012-08-23,155.0,3.684770107269287,3.684770107269287,-1,1.0282641101360546,-0.0,0.0,1.0282641101360546,0.028264110136054565
155,2012-08-24,156.0,3.670069932937622,3.684770107269287,-1,1.0323663095237923,0.003989441377269275,0.0,1.0323663095237923,0.03236630952379227
156,2012-08-27,157.0,3.6259706020355225,3.684770107269287,-1,1.0446725750240973,0.015957441990143543,0.0,1.0446725750240973,0.04467257502409727
157,2012-08-28,158.0,3.7239696979522705,3.684770107269287,-1,1.0173251557215532,-0.010638273092166792,0.0,1.0173251557215532,0.017325155721553243
158,2012-08-29,159.0,3.699470043182373,3.684770107269287,-1,1.0241619772808985,-0.003989376673482563,0.0,1.0241619772808985,0.024161977280898528
159,2012-08-30,160.0,3.728869676589966,3.684770107269287,-1,1.0159577781031681,-0.011968065316660979,0.0,1.0159577781031681,0.01595777810316812
160,2012-08-31,161.0,3.728869676589966,3.684770107269287,-1,1.0159577781031681,-0.011968065316660979,0.0,1.0159577781031681,0.01595777810316812
161,2012-09-03,162.0,3.71416974067688,3.684770107269287,-1,1.0200599109583242,-0.007978688643178416,0.0,1.0200599109583242,0.020059910958324156
162,2012-09-04,163.0,3.6553702354431152,3.684770107269287,-1,1.0364683758463666,0.007978753346965127,0.0,1.0364683758463666,0.03646837584636664
163,2012-09-05,164.0,3.586771011352539,3.684770107269287,-1,1.0556115294385986,0.026595715082310335,0.0,1.0556115294385986,0.055611529438598595
164,2012-09-06,165.0,3.616170644760132,3.684770107269287,-1,1.047407330260868,0.01861702643913192,0.0,1.047407330260868,0.047407330260867964
165,2012-09-07,166.0,3.7239696979522705,3.684770107269287,-1,1.0173251557215532,-0.010638273092166792,0.0,1.0173251557215532,0.017325155721553243
166,2012-09-10,167.0,3.7043697834014893,3.684770107269287,-1,1.0227946661950948,-0.00531910419419004,0.0,1.0227946661950948,0.022794666195094848
167,2012-09-11,168.0,3.670069932937622,3.684770107269287,-1,1.0323663095237923,0.003989441377269275,0.0,1.0323663095237923,0.03236630952379227
168,2012-09-12,169.0,3.665170192718506,3.684770107269287,-1,1.033733620609596,0.005319168897976751,0.0,1.033733620609596,0.03373362060959595
169,2012-09-13,170.0,3.65047025680542,3.684770107269287,-1,1.037835753464752,0.009308545571459315,0.0,1.037835753464752,0.03783575346475199
170,2012-09-14,171.0,3.684770107269287,3.684770107269287,-1,1.0282641101360546,-0.0,0.0,1.0282641101360546,0.028264110136054565
171,2012-09-17,172.0,3.6308705806732178,3.684770107269287,-1,1.043305197405712,0.014627649765649354,0.0,1.043305197405712,0.043305197405711926
172,2012-09-18,173.0,3.601470708847046,3.684770107269287,-1,1.051509463116024,0.02260640311261448,0.0,1.051509463116024,0.051509463116024
173,2012-09-19,174.0,3.5965707302093506,3.684770107269287,-1,1.0528768407344093,0.02393619533710867,0.0,1.0528768407344093,0.05287684073440935
174,2012-09-20,175.0,3.5426712036132812,3.684770107269287,-1,1.0679179280040667,0.038563845102758024,0.0,1.0679179280040667,0.06791792800406671
175,2012-09-21,176.0,3.5328714847564697,3.684770107269287,-1,1.0706526167082557,0.04122336484795969,0.0,1.0706526167082557,0.07065261670825573
176,2012-09-24,177.0,3.5132713317871094,3.684770107269287,-1,1.076122193714379,0.04654259844972315,0.0,1.076122193714379,0.076122193714379
177,2012-09-25,178.0,3.508371353149414,3.684770107269287,-1,1.0774895713327641,0.04787239067421734,0.0,1.0774895713327641,0.07748957133276413
178,2012-09-26,179.0,3.4838716983795166,3.684770107269287,-1,1.0843263928921092,0.05452128709290157,0.0,1.0843263928921092,0.08432639289210919
179,2012-09-27,180.0,3.586771011352539,3.684770107269287,-1,1.0556115294385986,0.026595715082310335,0.0,1.0556115294385986,0.055611529438598595
180,2012-09-28,181.0,3.616170644760132,3.684770107269287,-1,1.047407330260868,0.01861702643913192,0.0,1.047407330260868,0.047407330260867964
181,2012-10-08,182.0,3.586771011352539,3.684770107269287,-1,1.0556115294385986,0.026595715082310335,0.0,1.0556115294385986,0.055611529438598595
182,2012-10-09,183.0,3.65047025680542,3.684770107269287,-1,1.037835753464752,0.009308545571459315,0.0,1.037835753464752,0.03783575346475199
183,2012-10-10,184.0,3.6455702781677246,3.684770107269287,-1,1.0392031310831376,0.010638337795953502,0.0,1.0392031310831376,0.039203131083137555
184,2012-10-11,185.0,3.6308705806732178,3.684770107269287,-1,1.043305197405712,0.014627649765649354,0.0,1.043305197405712,0.043305197405711926
185,2012-10-12,186.0,3.65047025680542,3.684770107269287,-1,1.037835753464752,0.009308545571459315,0.0,1.037835753464752,0.03783575346475199
186,2012-10-15,187.0,3.6308705806732178,3.684770107269287,-1,1.043305197405712,0.014627649765649354,0.0,1.043305197405712,0.043305197405711926
187,2012-10-16,188.0,3.6553702354431152,3.6553702354431152,1,1.0364683758463666,0.0,0.0,1.0364683758463666,0.03646837584636664
188,2012-10-17,189.0,3.699470043182373,3.6553702354431152,1,1.0489727333145793,0.012064388802988624,0.0,1.0489727333145793,0.0489727333145793
189,2012-10-18,190.0,3.733769655227661,3.6553702354431152,1,1.05869827707593,0.02144773709222975,0.0,1.05869827707593,0.058698277075929894
190,2012-10-19,191.0,3.71416974067688,3.6553702354431152,1,1.0531407848678354,0.016085786513123694,0.0,1.0531407848678354,0.053140784867835356
191,2012-10-22,192.0,3.748469591140747,3.6553702354431152,1,1.0628663962320009,0.02546920002655929,0.0,1.0628663962320009,0.06286639623200085
192,2012-10-23,193.0,3.7092697620391846,3.6553702354431152,1,1.0517514118158118,0.014745298868347181,0.0,1.0517514118158118,0.051751411815811776
193,2012-10-24,194.0,3.7190699577331543,3.6553702354431152,1,1.0545302255226738,0.01742633938209468,0.0,1.0545302255226738,0.054530225522673836
194,2012-10-25,195.0,3.6896700859069824,3.6553702354431152,1,1.0461939872105321,0.009383413513435596,0.0,1.0461939872105321,0.04619398721053214
195,2012-10-26,196.0,3.6553702354431152,3.6553702354431152,1,1.0364683758463666,0.0,0.0,1.0364683758463666,0.03646837584636664
196,2012-10-29,197.0,3.6602699756622314,3.6553702354431152,1,1.0378576812955753,0.0013404224205820425,0.0,1.0378576812955753,0.03785768129557532
197,2012-10-30,198.0,3.665170192718506,3.6553702354431152,1,1.039247121950414,0.0026809752895530278,0.0,1.039247121950414,0.03924712195041402
198,2012-10-31,199.0,3.679870128631592,3.6553702354431152,1,1.0434152411064848,0.006702438223882569,0.0,1.0434152411064848,0.04341524110648476
199,2012-11-01,200.0,3.7435693740844727,3.6553702354431152,1,1.0614769555771624,0.024128647157588307,0.0,1.0614769555771624,0.06147695557716237
200,2012-11-02,201.0,3.763169527053833,3.6553702354431152,1,1.0670345153880718,0.029490662960888835,0.0,1.0670345153880718,0.06703451538807181
201,2012-11-05,202.0,3.7876691818237305,3.6553702354431152,1,1.0739813130453748,0.03619303596057693,0.0,1.0739813130453748,0.07398131304537481
202,2012-11-06,203.0,3.763169527053833,3.6553702354431152,1,1.0670345153880718,0.029490662960888835,0.0,1.0670345153880718,0.06703451538807181
203,2012-11-07,204.0,3.7680695056915283,3.6553702354431152,1,1.0684238884400954,0.030831150605665346,0.0,1.0684238884400954,0.06842388844009539
204,2012-11-08,205.0,3.6945698261260986,3.6553702354431152,1,1.0475832926597408,0.01072383593401764,0.0,1.0475832926597408,0.04758329265974082
205,2012-11-09,206.0,3.6896700859069824,3.6553702354431152,1,1.0461939872105321,0.009383413513435596,0.0,1.0461939872105321,0.04619398721053214
206,2012-11-12,207.0,3.7386696338653564,3.6553702354431152,1,1.0600876501279537,0.022788224737006264,0.0,1.0600876501279537,0.060087650127953696
207,2012-11-13,208.0,3.670069932937622,3.6553702354431152,1,1.0406364273996227,0.00402139771013507,0.0,1.0406364273996227,0.0406364273996227
208,2012-11-14,209.0,3.6749701499938965,3.6553702354431152,1,1.0420258680544612,0.0053619505791060555,0.0,1.0420258680544612,0.04202586805446118
209,2012-11-15,210.0,3.635770559310913,3.6553702354431152,1,1.030910951241087,-0.005361885354911584,0.0,1.030910951241087,0.030910951241087004
210,2012-11-16,211.0,3.606370687484741,3.606370687484741,-1,1.0225747129289453,-0.0,0.0,1.0225747129289453,0.022574712928945306
211,2012-11-19,212.0,3.6112704277038574,3.606370687484741,-1,1.0211854074797366,-0.0013586346617445277,0.0,1.0211854074797366,0.02118540747973663
212,2012-11-20,213.0,3.601470708847046,3.606370687484741,-1,1.0239640859809689,0.001358700772136321,0.0,1.0239640859809689,0.023964085980968886
213,2012-11-21,214.0,3.6602699756622314,3.606370687484741,-1,1.007291744562315,-0.014945576272715944,0.0,1.007291744562315,0.007291744562315072
214,2012-11-22,215.0,3.6455702781677246,3.606370687484741,-1,1.0114597961155711,-0.010869540066698774,0.0,1.0114597961155711,0.01145979611557113
215,2012-11-23,216.0,3.679870128631592,3.606370687484741,-1,1.0017341847514059,-0.02038044547165302,0.0,1.0017341847514059,0.001734184751405854
216,2012-11-26,217.0,3.6602699756622314,3.606370687484741,-1,1.007291744562315,-0.014945576272715944,0.0,1.007291744562315,0.007291744562315072
217,2012-11-27,218.0,3.6553702354431152,3.606370687484741,-1,1.008681050011524,-0.013586941610971416,0.0,1.008681050011524,0.008681050011523972
218,2012-11-28,219.0,3.6455702781677246,3.606370687484741,-1,1.0114597961155711,-0.010869540066698774,0.0,1.0114597961155711,0.01145979611557113
219,2012-11-29,220.0,3.6308705806732178,3.606370687484741,-1,1.0156278476688272,-0.006793503860681604,0.0,1.0156278476688272,0.01562784766882719
220,2012-11-30,221.0,3.6553702354431152,3.606370687484741,-1,1.008681050011524,-0.013586941610971416,0.0,1.008681050011524,0.008681050011523972
221,2012-12-03,222.0,3.601470708847046,3.606370687484741,-1,1.0239640859809689,0.001358700772136321,0.0,1.0239640859809689,0.023964085980968886
222,2012-12-04,223.0,3.6406702995300293,3.606370687484741,-1,1.0128491691675947,-0.009510839294562453,0.0,1.0128491691675947,0.01284916916759471
223,2012-12-05,224.0,3.861168622970581,3.606370687484741,-1,0.9503275846349759,-0.07065217570952152,0.0,0.9503275846349759,-0.04967241536502409
224,2012-12-06,225.0,3.8660686016082764,3.8660686016082764,1,0.9489382115829523,0.0,0.0,0.9489382115829523,-0.05106178841704767
225,2012-12-07,226.0,4.047367095947266,3.8660686016082764,1,0.9934384744363207,0.04689479495101806,0.0,0.9934384744363207,-0.006561525563679282
226,2012-12-10,227.0,4.081666946411133,3.8660686016082764,1,1.0018574762986272,0.05576681818661158,0.0,1.0018574762986272,0.001857476298627203
227,2012-12-11,228.0,4.057166576385498,3.8660686016082764,1,0.9958437864987166,0.04942953539358441,0.0,0.9958437864987166,-0.004156213501283368
228,2012-12-12,229.0,4.115966320037842,3.8660686016082764,1,1.0102763611198136,0.0646387180831733,0.0,1.0102763611198136,0.01027636111981356
229,2012-12-13,230.0,4.062067031860352,3.8660686016082764,1,0.9970466180915948,0.050697090623415285,0.0,0.9970466180915948,-0.002953381908405217
230,2012-12-14,231.0,4.360964298248291,3.8660686016082764,1,1.0704118546254766,0.12801006594506345,0.0,1.0704118546254766,0.07041185462547661
231,2012-12-17,232.0,4.444263935089111,3.8660686016082764,1,1.090858002005364,0.1495564080886477,0.0,1.090858002005364,0.09085800200536398
232,2012-12-18,233.0,4.4785637855529785,3.8660686016082764,1,1.0992770038676705,0.15842843132424123,0.0,1.0992770038676705,0.09927700386767047
233,2012-12-19,234.0,4.434463977813721,3.8660686016082764,1,1.0884525729018477,0.14702154430704956,0.0,1.0884525729018477,0.08845257290184771
234,2012-12-20,235.0,4.439363956451416,3.8660686016082764,1,1.0896552874536058,0.14828897619784864,0.0,1.0896552874536058,0.08965528745360585
235,2012-12-21,236.0,4.395264625549316,3.8660686016082764,1,1.0788309735289032,0.13688221251968877,0.0,1.0788309735289032,0.07883097352890323
236,2012-12-24,237.0,4.454063892364502,3.8660686016082764,1,1.09326343110888,0.15209127187024585,0.0,1.09326343110888,0.09326343110888002
237,2012-12-25,238.0,4.630462169647217,3.8660686016082764,1,1.13656092088993,0.19771857326094894,0.0,1.13656092088993,0.1365609208899301
